city,date,new_cases_raw,new_cases_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_hosp_raw,new_hosp_7dayMA,pct_positive_7dayMA
Chicago,2020-03-17,96,44,1,0,21,12,20.72
Chicago,2020-03-18,162,66,1,0,33,16,21.99
Chicago,2020-03-19,184,89,2,1,36,20,21.82
Chicago,2020-03-20,155,107,0,1,42,25,21.64
Chicago,2020-03-21,125,120,2,1,49,31,21.96
Chicago,2020-03-22,168,138,2,1,56,36,23.24
Chicago,2020-03-23,290,169,3,2,93,47,24.43
Chicago,2020-03-24,350,205,2,2,98,58,26.26
Chicago,2020-03-25,367,234,5,2,104,68,27.6
Chicago,2020-03-26,413,267,2,2,115,80,29.54
Chicago,2020-03-27,405,303,8,3,137,93,31.17
Chicago,2020-03-28,248,320,4,4,116,103,31.95
Chicago,2020-03-29,282,336,20,6,117,111,32.67
Chicago,2020-03-30,439,358,12,8,145,119,34.22
Chicago,2020-03-31,489,378,16,10,134,124,35.41
Chicago,2020-04-01,460,391,24,12,154,131,36.02
Chicago,2020-04-02,438,394,15,14,142,135,36.09
Chicago,2020-04-03,466,403,24,16,137,135,35.69
Chicago,2020-04-04,326,414,22,19,134,138,35.97
Chicago,2020-04-05,292,416,26,20,112,137,35.82
Chicago,2020-04-06,583,436,22,21,164,140,35.96
Chicago,2020-04-07,555,446,24,22,158,143,35.78
Chicago,2020-04-08,704,481,36,24,130,140,36.64
Chicago,2020-04-09,577,500,25,26,127,137,37.52
Chicago,2020-04-10,572,516,32,27,131,137,37.91
Chicago,2020-04-11,397,526,33,28,112,133,37.54
Chicago,2020-04-12,341,533,33,29,106,133,37.54
Chicago,2020-04-13,692,548,33,31,114,125,37.08
Chicago,2020-04-14,663,564,33,32,126,121,36.55
Chicago,2020-04-15,629,553,31,31,119,119,35.1
Chicago,2020-04-16,680,568,30,32,118,118,33.62
Chicago,2020-04-17,773,596,43,34,115,116,33.19
Chicago,2020-04-18,535,616,39,35,123,117,33.12
Chicago,2020-04-19,459,633,34,35,118,119,33.01
Chicago,2020-04-20,989,675,40,36,127,121,33.22
Chicago,2020-04-21,870,705,36,36,112,119,33.29
Chicago,2020-04-22,1054,766,45,38,111,118,33.24
Chicago,2020-04-23,1466,878,36,39,120,118,34.78
Chicago,2020-04-24,1075,921,53,40,119,119,34.94
Chicago,2020-04-25,633,935,38,40,82,113,34.7
Chicago,2020-04-26,433,931,51,43,90,109,34.4
Chicago,2020-04-27,1156,955,35,42,117,107,34.24
Chicago,2020-04-28,1323,1020,56,45,131,110,34.12
Chicago,2020-04-29,1152,1034,42,44,117,111,33.72
Chicago,2020-04-30,1270,1006,40,45,118,111,32.53
Chicago,2020-05-01,1170,1020,39,43,94,107,32.09
Chicago,2020-05-02,717,1032,50,45,125,113,32.22
Chicago,2020-05-03,467,1036,45,44,96,114,32.06
Chicago,2020-05-04,1119,1031,48,46,95,111,31.41
Chicago,2020-05-05,1091,998,57,46,121,109,30.32
Chicago,2020-05-06,974,973,43,46,98,107,29.49
Chicago,2020-05-07,939,925,49,47,95,103,28.55
Chicago,2020-05-08,924,890,44,48,66,99,27.16
Chicago,2020-05-09,521,862,53,48,68,91,26.14
Chicago,2020-05-10,307,839,38,47,78,89,25.71
Chicago,2020-05-11,1014,824,38,46,104,90,24.74
Chicago,2020-05-12,944,803,46,44,96,86,24.04
Chicago,2020-05-13,876,789,45,45,90,85,23.67
Chicago,2020-05-14,775,766,45,44,99,86,22.96
Chicago,2020-05-15,970,772,48,45,78,88,22.35
Chicago,2020-05-16,517,772,28,41,75,89,21.81
Chicago,2020-05-17,326,775,41,42,69,87,21.47
Chicago,2020-05-18,945,765,33,41,85,85,20.41
Chicago,2020-05-19,891,757,27,38,72,81,19.48
Chicago,2020-05-20,767,742,29,36,69,78,18.42
Chicago,2020-05-21,803,746,34,34,79,75,18.04
Chicago,2020-05-22,724,710,36,33,69,74,17.53
Chicago,2020-05-23,328,683,30,33,67,73,17.18
Chicago,2020-05-24,279,677,27,31,70,73,16.96
Chicago,2020-05-25,252,578,23,29,60,69,16.69
Chicago,2020-05-26,755,558,23,29,52,67,15.96
Chicago,2020-05-27,611,536,26,28,49,64,15.5
Chicago,2020-05-28,521,496,22,27,52,60,14.53
Chicago,2020-05-29,460,458,20,24,39,56,13.41
Chicago,2020-05-30,239,445,21,23,40,52,13.15
Chicago,2020-05-31,121,423,22,22,29,46,12.9
Chicago,2020-06-01,237,421,21,22,50,44,12.43
Chicago,2020-06-02,246,348,25,22,38,42,11.56
Chicago,2020-06-03,280,301,21,22,42,41,10.92
Chicago,2020-06-04,319,272,15,21,27,38,10.22
Chicago,2020-06-05,339,254,17,20,33,37,9.93
Chicago,2020-06-06,170,245,20,20,30,36,9.61
Chicago,2020-06-07,110,243,20,20,27,35,9.45
Chicago,2020-06-08,274,248,15,19,31,33,8.58
Chicago,2020-06-09,254,249,23,19,25,31,8.04
Chicago,2020-06-10,234,243,12,17,23,28,7.49
Chicago,2020-06-11,201,226,10,17,23,27,6.91
Chicago,2020-06-12,248,213,21,17,19,25,6.4
Chicago,2020-06-13,121,206,18,17,17,24,6.15
Chicago,2020-06-14,92,203,12,16,21,23,6.04
Chicago,2020-06-15,235,198,20,17,27,22,5.93
Chicago,2020-06-16,212,192,11,15,20,21,5.73
Chicago,2020-06-17,219,190,21,16,22,21,5.65
Chicago,2020-06-18,184,187,14,17,26,22,5.59
Chicago,2020-06-19,220,183,15,16,32,24,5.53
Chicago,2020-06-20,125,184,10,15,16,23,5.57
Chicago,2020-06-21,47,177,11,15,13,22,5.4
Chicago,2020-06-22,219,175,9,13,26,22,5.34
Chicago,2020-06-23,233,178,8,13,19,22,5.34
Chicago,2020-06-24,243,182,9,11,23,22,5.33
Chicago,2020-06-25,248,191,11,10,16,21,5.45
Chicago,2020-06-26,218,190,13,10,23,19,5.37
Chicago,2020-06-27,130,191,5,9,13,19,5.28
Chicago,2020-06-28,110,200,5,9,23,20,5.45
Chicago,2020-06-29,280,209,7,8,25,20,5.46
Chicago,2020-06-30,265,213,3,8,23,21,5.53
Chicago,2020-07-01,263,216,13,8,17,20,5.49
Chicago,2020-07-02,255,217,6,7,19,20,5.39
Chicago,2020-07-03,176,211,5,6,23,20,5.51
Chicago,2020-07-04,63,202,5,6,13,20,5.61
Chicago,2020-07-05,89,199,3,6,13,19,5.56
Chicago,2020-07-06,283,199,5,6,19,18,5.66
Chicago,2020-07-07,344,210,4,6,23,18,5.86
Chicago,2020-07-08,309,217,4,5,21,19,5.95
Chicago,2020-07-09,287,222,7,5,27,20,6.2
Chicago,2020-07-10,345,246,6,5,24,20,6.21
Chicago,2020-07-11,155,259,2,4,16,20,6.16
Chicago,2020-07-12,96,260,4,5,13,20,6.18
Chicago,2020-07-13,337,268,3,4,25,21,6.1
Chicago,2020-07-14,324,265,3,4,20,21,5.95
Chicago,2020-07-15,267,259,7,5,19,21,5.7
Chicago,2020-07-16,296,260,2,4,21,20,5.6
Chicago,2020-07-17,325,257,3,3,19,19,5.51
Chicago,2020-07-18,133,254,4,4,12,18,5.48
Chicago,2020-07-19,100,255,2,3,16,19,5.48
Chicago,2020-07-20,391,262,5,4,18,18,5.73
Chicago,2020-07-21,289,257,1,3,29,19,5.8
Chicago,2020-07-22,365,271,4,3,21,19,6.29
Chicago,2020-07-23,317,274,3,3,26,20,6.46
Chicago,2020-07-24,347,277,3,3,19,20,6.64
Chicago,2020-07-25,157,281,8,4,17,21,6.66
Chicago,2020-07-26,96,280,6,4,12,20,6.67
Chicago,2020-07-27,361,276,1,4,16,20,6.61
Chicago,2020-07-28,331,282,3,4,10,17,6.7
Chicago,2020-07-29,444,293,3,4,13,16,6.93
Chicago,2020-07-30,340,297,3,4,14,14,6.98
Chicago,2020-07-31,392,303,2,4,15,14,7.02
Chicago,2020-08-01,141,301,5,3,16,14,7.06
Chicago,2020-08-02,95,301,3,3,16,14,7.08
Chicago,2020-08-03,427,310,3,3,24,15,7.3
Chicago,2020-08-04,362,314,2,3,26,18,7.38
Chicago,2020-08-05,377,305,4,3,15,18,7.15
Chicago,2020-08-06,347,306,4,3,16,18,7.25
Chicago,2020-08-07,417,309,2,3,19,19,7.4
Chicago,2020-08-08,177,315,3,3,11,18,7.46
Chicago,2020-08-09,115,317,2,3,11,17,7.45
Chicago,2020-08-10,376,310,2,3,17,16,7.43
Chicago,2020-08-11,385,313,4,3,15,15,7.53
Chicago,2020-08-12,431,321,2,3,24,16,7.72
Chicago,2020-08-13,391,327,4,3,18,16,7.82
Chicago,2020-08-14,345,317,3,3,19,16,7.8
Chicago,2020-08-15,220,323,5,3,15,17,7.86
Chicago,2020-08-16,120,324,3,3,11,17,7.9
Chicago,2020-08-17,490,340,3,3,17,17,8.11
Chicago,2020-08-18,391,341,1,3,11,16,8.15
Chicago,2020-08-19,468,346,5,3,17,15,8.35
